real,imag,np,sw,time
0.315436377,-0.596925514,4096.0,10000.0,893.2180708180709
-0.659639328,-0.183892736,4096.0,10000.0,894.2183150183151
-0.599622868,-1.59797966,4096.0,10000.0,895.2185592185593
1.17884989,-1.45847148,4096.0,10000.0,896.2188034188034
1.0779802,0.282320403,4096.0,10000.0,897.2190476190476
-0.385672901,-0.0181920647,4096.0,10000.0,898.2192918192919
0.277197674,-1.32230661,4096.0,10000.0,899.2195360195361
1.52934407,-0.477787512,4096.0,10000.0,900.2197802197803
0.710140323,0.491174415,4096.0,10000.0,901.2200244200245
0.327419526,-0.4744223,4096.0,10000.0,902.2202686202686
1.80358922,-0.391312538,4096.0,10000.0,903.2205128205129
1.74271474,1.57659462,4096.0,10000.0,904.2207570207571
-0.191441651,1.78436451,4096.0,10000.0,905.2210012210013
-0.350933522,0.354173342,4096.0,10000.0,906.2212454212455
0.642673494,0.692585484,4096.0,10000.0,907.2214896214897
-0.21097463,1.59571314,4096.0,10000.0,908.221733821734
-1.07123645,0.540941456,4096.0,10000.0,909.2219780219781
0.0962292948,-0.00581659383,4096.0,10000.0,910.2222222222223
0.279934816,1.52507198,4096.0,10000.0,911.2224664224665
-1.66697176,1.72873465,4096.0,10000.0,912.2227106227107
-2.17576961,-0.14081738,4096.0,10000.0,913.2229548229549
-0.955593877,-0.61739591,4096.0,10000.0,914.2231990231992
-1.16151637,-0.00533173969,4096.0,10000.0,915.2234432234433
-1.74565037,-1.07517253,4096.0,10000.0,916.2236874236875
-0.276628,-1.9892308,4096.0,10000.0,917.2239316239317
0.720522645,-0.585659996,4096.0,10000.0,918.2241758241759
-0.658061167,0.130222369,4096.0,10000.0,919.2244200244202
-1.1653801,-1.42450711,4096.0,10000.0,920.2246642246644
0.342714533,-1.98576053,4096.0,10000.0,921.2249084249086
0.763560413,-1.00672785,4096.0,10000.0,922.2251526251526
0.318741612,-1.34394878,4096.0,10000.0,923.2253968253968
1.6568725,-1.90307424,4096.0,10000.0,924.225641025641
2.86686787,-0.136654418,4096.0,10000.0,925.2258852258853
1.45322144,1.45699307,4096.0,10000.0,926.2261294261295
0.201353689,0.535350757,4096.0,10000.0,927.2263736263737
1.07329184,-0.0633948356,4096.0,10000.0,928.2266178266179
1.28420581,0.9940807,4096.0,10000.0,929.226862026862
0.30851801,0.979581218,4096.0,10000.0,930.2271062271063
0.869844752,0.249761833,4096.0,10000.0,931.2273504273505
1.77733609,1.59519601,4096.0,10000.0,932.2275946275947
0.139152741,3.17747185,4096.0,10000.0,933.2278388278389
-1.84607186,2.09354309,4096.0,10000.0,934.2280830280831
-1.5207966,0.638413454,4096.0,10000.0,935.2283272283272
-1.17121806,0.881550467,4096.0,10000.0,936.2285714285715
-2.01558491,0.467228262,4096.0,10000.0,937.2288156288157
-1.47539561,-0.904514199,4096.0,10000.0,938.2290598290599
-0.0513344678,-0.34249845,4096.0,10000.0,939.2293040293041
-0.908826057,1.065054,4096.0,10000.0,940.2295482295483
-2.601986,0.0403240177,4096.0,10000.0,941.2297924297926
-2.00681704,-1.80416117,4096.0,10000.0,942.2300366300367
-0.818717509,-1.83300656,4096.0,10000.0,943.2302808302809
-0.882077144,-1.90472002,4096.0,10000.0,944.2305250305251
0.0281847412,-2.9471686,4096.0,10000.0,945.2307692307693
2.04481837,-2.19994797,4096.0,10000.0,946.2310134310136
1.89908065,-0.0450366643,4096.0,10000.0,947.2312576312578
0.228332739,-0.00838680134,4096.0,10000.0,948.231501831502
0.450250069,-1.3101565,4096.0,10000.0,949.2317460317461
1.60207998,-0.985187063,4096.0,10000.0,950.2319902319903
1.41440018,-0.318988589,4096.0,10000.0,951.2322344322345
1.68040939,-0.786672954,4096.0,10000.0,952.2324786324788
3.16414883,0.0679407134,4096.0,10000.0,953.232722832723
2.74036373,2.544841,4096.0,10000.0,954.2329670329672
0.293989853,3.08475621,4096.0,10000.0,955.2332112332113
-0.608398432,1.63285477,4096.0,10000.0,956.2334554334554
-0.0903445547,1.33525085,4096.0,10000.0,957.2336996336996
-0.63564135,1.61669791,4096.0,10000.0,958.233943833944
-0.964923924,0.662876494,4096.0,10000.0,959.2341880341882
0.217370467,0.565204748,4096.0,10000.0,960.2344322344323
0.0763013822,2.30913833,4096.0,10000.0,961.2346764346765
-2.25179393,2.55507393,4096.0,10000.0,962.2349206349206
-3.30404192,0.481617923,4096.0,10000.0,963.2351648351649
-2.42011531,-0.747013222,4096.0,10000.0,964.2354090354091
-2.18229894,-0.943497726,4096.0,10000.0,965.2356532356533
-1.95885728,-2.0992632,4096.0,10000.0,966.2358974358975
-0.121995621,-2.6006414,4096.0,10000.0,967.2361416361417
0.85578644,-0.909394005,4096.0,10000.0,968.2363858363858
-0.613656577,-0.0216932464,4096.0,10000.0,969.2366300366301
-1.40473852,-1.52235008,4096.0,10000.0,970.2368742368743
-0.144213035,-2.49249353,4096.0,10000.0,971.2371184371185
0.66193629,-2.07460676,4096.0,10000.0,972.2373626373627
0.990524525,-2.34779075,4096.0,10000.0,973.237606837607
2.687413,-2.30766907,4096.0,10000.0,974.2378510378512
3.79574408,-0.0511044291,4096.0,10000.0,975.2380952380953
2.18028913,1.86675102,4096.0,10000.0,976.2383394383395
